Controller name: DT6220, Controller serial number: 2073, Controller software version: 1.2d, Controller option: 0, Controller article number: 4105032, Firmware version: DT6200;V1.4f;8010079, Average type: 3, Average count: 7, Sample time: 9600 µs, Measurement rate: 104.167 Hz, 
Channel 1:, Sensor name: DL6230/ECL2, Serial number: 1439, Article number: 2303024, Range: 2000, Unit: µm, Transmission: on, Math offset (µm): 0.000, , 
Channel 2:, Sensor name: DL6230/ECL2, Serial number: 1440, Article number: 2303024, Range: 2000, Unit: µm, Transmission: on, Math offset (µm): 0.000, , 
DAQ-Start-Time:, 2022-06-23 13:24:25.902, 

Protocol Time Stamp(s), Data channel 1 (µm), Data channel 2 (µm), State channel 1
2022-06-23 13:28:33.435757,  296.94273, 2137.05266, 000000
2022-06-23 13:28:33.445357,  296.94380, 2137.05266, 000000
2022-06-23 13:28:33.454957,  296.94416, 2137.05266, 000000
2022-06-23 13:28:33.464557,  296.94416, 2137.05266, 000000
2022-06-23 13:28:33.474156,  296.94404, 2137.05266, 000000
2022-06-23 13:28:33.483757,  296.94404, 2137.05266, 000000
2022-06-23 13:28:33.493356,  296.94332, 2137.05266, 000000
2022-06-23 13:28:33.502957,  296.94404, 2137.05266, 000000
2022-06-23 13:28:33.512556,  296.94404, 2137.05266, 000000
2022-06-23 13:28:33.522156,  296.94404, 2137.05266, 000000
2022-06-23 13:28:33.531756,  296.94404, 2137.05266, 000000
2022-06-23 13:28:33.541357,  296.94404, 2137.05266, 000000
2022-06-23 13:28:33.550956,  296.94404, 2137.05266, 000000
2022-06-23 13:28:33.560556,  296.94452, 2137.05266, 000000
2022-06-23 13:28:33.570156,  296.94452, 2137.05266, 000000
2022-06-23 13:28:33.579756,  296.94404, 2137.05266, 000000
2022-06-23 13:28:33.589356,  296.94392, 2137.05266, 000000
2022-06-23 13:28:33.598956,  296.94380, 2137.05266, 000000
2022-06-23 13:28:33.608556,  296.94392, 2137.05266, 000000
2022-06-23 13:28:33.618156,  296.94392, 2137.05266, 000000
2022-06-23 13:28:33.627756,  296.94392, 2137.05266, 000000
2022-06-23 13:28:33.637356,  296.94344, 2137.05266, 000000
2022-06-23 13:28:33.646956,  296.94344, 2137.05266, 000000
2022-06-23 13:28:33.656556,  296.94344, 2137.05266, 000000
2022-06-23 13:28:33.666156,  296.94344, 2137.05266, 000000
2022-06-23 13:28:33.675756,  296.94297, 2137.05266, 000000
2022-06-23 13:28:33.685356,  296.94297, 2137.05266, 000000
2022-06-23 13:28:33.694956,  296.94285, 2137.05266, 000000
2022-06-23 13:28:33.704556,  296.94285, 2137.05266, 000000
2022-06-23 13:28:33.714156,  296.94285, 2137.05266, 000000
2022-06-23 13:28:33.723756,  296.94297, 2137.05266, 000000
2022-06-23 13:28:33.733356,  296.94297, 2137.05266, 000000
2022-06-23 13:28:33.742956,  296.94321, 2137.05266, 000000
2022-06-23 13:28:33.752556,  296.94321, 2137.05266, 000000
2022-06-23 13:28:33.762156,  296.94344, 2137.05266, 000000
2022-06-23 13:28:33.771756,  296.94344, 2137.05266, 000000
2022-06-23 13:28:33.781356,  296.94344, 2137.05266, 000000
2022-06-23 13:28:33.790956,  296.94416, 2137.05266, 000000
2022-06-23 13:28:33.800556,  296.94416, 2137.05266, 000000
2022-06-23 13:28:33.810156,  296.94416, 2137.05266, 000000
2022-06-23 13:28:33.819756,  296.94380, 2137.05266, 000000
2022-06-23 13:28:33.829356,  296.94344, 2137.05266, 000000
2022-06-23 13:28:33.838956,  296.94344, 2137.05266, 000000
2022-06-23 13:28:33.848556,  296.94273, 2137.05266, 000000
2022-06-23 13:28:33.858156,  296.94273, 2137.05266, 000000
2022-06-23 13:28:33.867756,  296.94273, 2137.05266, 000000
2022-06-23 13:28:33.877356,  296.94297, 2137.05266, 000000
2022-06-23 13:28:33.886956,  296.94273, 2137.05266, 000000
2022-06-23 13:28:33.896556,  296.94297, 2137.05266, 000000
2022-06-23 13:28:33.906156,  296.94297, 2137.05266, 000000
2022-06-23 13:28:33.915756,  296.94297, 2137.05266, 000000
2022-06-23 13:28:33.925356,  296.94297, 2137.05266, 000000
2022-06-23 13:28:33.934956,  296.94297, 2137.05266, 000000
2022-06-23 13:28:33.944556,  296.94297, 2137.05266, 000000
2022-06-23 13:28:33.954155,  296.94297, 2137.05266, 000000
2022-06-23 13:28:33.963756,  296.94344, 2137.05266, 000000
2022-06-23 13:28:33.973356,  296.94297, 2137.05266, 000000
2022-06-23 13:28:33.982955,  296.94344, 2137.05266, 000000
2022-06-23 13:28:33.992555,  296.94344, 2137.05266, 000000
2022-06-23 13:28:34.002156,  296.94344, 2137.05266, 000000
2022-06-23 13:28:34.011755,  296.94344, 2137.05266, 000000
2022-06-23 13:28:34.021355,  296.94344, 2137.05266, 000000
2022-06-23 13:28:34.030955,  296.94344, 2137.05266, 000000
2022-06-23 13:28:34.040555,  296.94344, 2137.05266, 000000
2022-06-23 13:28:34.050155,  296.94344, 2137.05266, 000000
2022-06-23 13:28:34.059755,  296.94344, 2137.05266, 000000
2022-06-23 13:28:34.069355,  296.94344, 2137.05266, 000000
2022-06-23 13:28:34.078955,  296.94332, 2137.05266, 000000
2022-06-23 13:28:34.088555,  296.94332, 2137.05266, 000000
2022-06-23 13:28:34.098155,  296.94332, 2137.05266, 000000
2022-06-23 13:28:34.107755,  296.94332, 2137.05266, 000000
2022-06-23 13:28:34.117355,  296.94332, 2137.05266, 000000
2022-06-23 13:28:34.126955,  296.94332, 2137.05266, 000000
2022-06-23 13:28:34.136555,  296.94332, 2137.05266, 000000
2022-06-23 13:28:34.146155,  296.94332, 2137.05266, 000000
2022-06-23 13:28:34.155755,  296.94332, 2137.05266, 000000
2022-06-23 13:28:34.165355,  296.94332, 2137.05266, 000000
2022-06-23 13:28:34.174955,  296.94332, 2137.05266, 000000
2022-06-23 13:28:34.184555,  296.94321, 2137.05266, 000000
2022-06-23 13:28:34.194155,  296.94273, 2137.05266, 000000
2022-06-23 13:28:34.203755,  296.94273, 2137.05266, 000000
2022-06-23 13:28:34.213355,  296.94273, 2137.05266, 000000
2022-06-23 13:28:34.222955,  296.94321, 2137.05266, 000000
2022-06-23 13:28:34.232555,  296.94297, 2137.05266, 000000
2022-06-23 13:28:34.242155,  296.94321, 2137.05266, 000000
2022-06-23 13:28:34.251755,  296.94321, 2137.05266, 000000
2022-06-23 13:28:34.261355,  296.94332, 2137.05266, 000000
2022-06-23 13:28:34.270955,  296.94332, 2137.05266, 000000
2022-06-23 13:28:34.280555,  296.94332, 2137.05266, 000000
2022-06-23 13:28:34.290155,  296.94344, 2137.05266, 000000
2022-06-23 13:28:34.299755,  296.94344, 2137.05266, 000000
2022-06-23 13:28:34.309355,  296.94321, 2137.05266, 000000
2022-06-23 13:28:34.318955,  296.94297, 2137.05266, 000000
2022-06-23 13:28:34.328555,  296.94297, 2137.05266, 000000
2022-06-23 13:28:34.338155,  296.94297, 2137.05266, 000000
2022-06-23 13:28:34.347755,  296.94297, 2137.05266, 000000
2022-06-23 13:28:34.357355,  296.94297, 2137.05266, 000000
2022-06-23 13:28:34.366955,  296.94261, 2137.05266, 000000
2022-06-23 13:28:34.376555,  296.94297, 2137.05266, 000000
2022-06-23 13:28:34.386155,  296.94356, 2137.05266, 000000
2022-06-23 13:28:34.395755,  296.94356, 2137.05266, 000000
2022-06-23 13:28:34.405355,  296.94297, 2137.05266, 000000
2022-06-23 13:28:34.414955,  296.94356, 2137.05266, 000000
2022-06-23 13:28:34.424555,  296.94321, 2137.05266, 000000
2022-06-23 13:28:34.434155,  296.94356, 2137.05266, 000000
2022-06-23 13:28:34.443755,  296.94321, 2137.05266, 000000
2022-06-23 13:28:34.453355,  296.94297, 2137.05266, 000000
2022-06-23 13:28:34.462955,  296.94297, 2137.05266, 000000
2022-06-23 13:28:34.472554,  296.94297, 2137.05266, 000000
2022-06-23 13:28:34.482155,  296.94213, 2137.05266, 000000
2022-06-23 13:28:34.491754,  296.94213, 2137.05266, 000000
2022-06-23 13:28:34.501354,  296.94213, 2137.05266, 000000
2022-06-23 13:28:34.510954,  296.94225, 2137.05266, 000000
2022-06-23 13:28:34.520555,  296.94297, 2137.05266, 000000
2022-06-23 13:28:34.530154,  296.94321, 2137.05266, 000000
2022-06-23 13:28:34.539754,  296.94368, 2137.05266, 000000
2022-06-23 13:28:34.549354,  296.94368, 2137.05266, 000000
2022-06-23 13:28:34.558954,  296.94332, 2137.05266, 000000
2022-06-23 13:28:34.568554,  296.94344, 2137.05266, 000000
2022-06-23 13:28:34.578154,  296.94368, 2137.05266, 000000
2022-06-23 13:28:34.587754,  296.94344, 2137.05266, 000000
2022-06-23 13:28:34.597354,  296.94332, 2137.05266, 000000
2022-06-23 13:28:34.606954,  296.94332, 2137.05266, 000000
2022-06-23 13:28:34.616554,  296.94332, 2137.05266, 000000
2022-06-23 13:28:34.626154,  296.94332, 2137.05266, 000000
2022-06-23 13:28:34.635754,  296.94332, 2137.05266, 000000
2022-06-23 13:28:34.645354,  296.94332, 2137.05266, 000000
2022-06-23 13:28:34.654954,  296.94332, 2137.05266, 000000
2022-06-23 13:28:34.664554,  296.94344, 2137.05266, 000000
2022-06-23 13:28:34.674154,  296.94321, 2137.05266, 000000
2022-06-23 13:28:34.683754,  296.94344, 2137.05266, 000000
2022-06-23 13:28:34.693354,  296.94344, 2137.05266, 000000
2022-06-23 13:28:34.702954,  296.94297, 2137.05266, 000000
2022-06-23 13:28:34.712554,  296.94404, 2137.05266, 000000
2022-06-23 13:28:34.722154,  296.94297, 2137.05266, 000000
2022-06-23 13:28:34.731754,  296.94297, 2137.05266, 000000
2022-06-23 13:28:34.741354,  296.94356, 2137.05266, 000000
2022-06-23 13:28:34.750954,  296.94356, 2137.05266, 000000
2022-06-23 13:28:34.760554,  296.94356, 2137.05266, 000000
2022-06-23 13:28:34.770154,  296.94356, 2137.05266, 000000
2022-06-23 13:28:34.779754,  296.94356, 2137.05266, 000000
2022-06-23 13:28:34.789354,  296.94356, 2137.05266, 000000
2022-06-23 13:28:34.798954,  296.94356, 2137.05266, 000000
2022-06-23 13:28:34.808554,  296.94356, 2137.05266, 000000
2022-06-23 13:28:34.818154,  296.94356, 2137.05266, 000000
2022-06-23 13:28:34.827754,  296.94356, 2137.05266, 000000
2022-06-23 13:28:34.837354,  296.94356, 2137.05266, 000000
2022-06-23 13:28:34.846954,  296.94356, 2137.05266, 000000
2022-06-23 13:28:34.856554,  296.94356, 2137.05266, 000000
2022-06-23 13:28:34.866154,  296.94356, 2137.05266, 000000
2022-06-23 13:28:34.875754,  296.94368, 2137.05266, 000000
2022-06-23 13:28:34.885354,  296.94368, 2137.05266, 000000
2022-06-23 13:28:34.894954,  296.94368, 2137.05266, 000000
2022-06-23 13:28:34.904554,  296.94344, 2137.05266, 000000
2022-06-23 13:28:34.914154,  296.94344, 2137.05266, 000000
2022-06-23 13:28:34.923754,  296.94344, 2137.05266, 000000
2022-06-23 13:28:34.933353,  296.94344, 2137.05266, 000000
2022-06-23 13:28:34.942954,  296.94344, 2137.05266, 000000
2022-06-23 13:28:34.952554,  296.94368, 2137.05266, 000000
2022-06-23 13:28:34.962154,  296.94380, 2137.05266, 000000
2022-06-23 13:28:34.971753,  296.94404, 2137.05266, 000000
2022-06-23 13:28:34.981354,  296.94404, 2137.05266, 000000
2022-06-23 13:28:34.990953,  296.94440, 2137.05266, 000000
2022-06-23 13:28:35.000553,  296.94464, 2137.05266, 000000
2022-06-23 13:28:35.010153,  296.94440, 2137.05266, 000000
2022-06-23 13:28:35.019753,  296.94440, 2137.05266, 000000
2022-06-23 13:28:35.029353,  296.94368, 2137.05266, 000000
2022-06-23 13:28:35.038953,  296.94368, 2137.05266, 000000
2022-06-23 13:28:35.048553,  296.94368, 2137.05266, 000000
2022-06-23 13:28:35.058153,  296.94356, 2137.05266, 000000
2022-06-23 13:28:35.067753,  296.94297, 2137.05266, 000000
2022-06-23 13:28:35.077353,  296.94297, 2137.05266, 000000
2022-06-23 13:28:35.086953,  296.94332, 2137.05266, 000000
2022-06-23 13:28:35.096553,  296.94332, 2137.05266, 000000
2022-06-23 13:28:35.106153,  296.94332, 2137.05266, 000000
2022-06-23 13:28:35.115753,  296.94332, 2137.05266, 000000
2022-06-23 13:28:35.125353,  296.94332, 2137.05266, 000000
2022-06-23 13:28:35.134953,  296.94332, 2137.05266, 000000
2022-06-23 13:28:35.144553,  296.94332, 2137.05266, 000000
2022-06-23 13:28:35.154153,  296.94332, 2137.05266, 000000
2022-06-23 13:28:35.163753,  296.94332, 2137.05266, 000000
2022-06-23 13:28:35.173353,  296.94332, 2137.05266, 000000
2022-06-23 13:28:35.182953,  296.94332, 2137.05266, 000000
2022-06-23 13:28:35.192553,  296.94332, 2137.05266, 000000
2022-06-23 13:28:35.202153,  296.94344, 2137.05266, 000000
2022-06-23 13:28:35.211753,  296.94344, 2137.05266, 000000
2022-06-23 13:28:35.221353,  296.94344, 2137.05266, 000000
2022-06-23 13:28:35.230953,  296.94344, 2137.05266, 000000
2022-06-23 13:28:35.240553,  296.94344, 2137.05266, 000000
2022-06-23 13:28:35.250153,  296.94344, 2137.05266, 000000
2022-06-23 13:28:35.259753,  296.94344, 2137.05266, 000000
2022-06-23 13:28:35.269353,  296.94344, 2137.05266, 000000
2022-06-23 13:28:35.278953,  296.94344, 2137.05266, 000000
2022-06-23 13:28:35.288553,  296.94344, 2137.05266, 000000
2022-06-23 13:28:35.298153,  296.94344, 2137.05266, 000000
2022-06-23 13:28:35.307753,  296.94344, 2137.05266, 000000
2022-06-23 13:28:35.317353,  296.94332, 2137.05266, 000000
2022-06-23 13:28:35.326953,  296.94344, 2137.05266, 000000
2022-06-23 13:28:35.336553,  296.94380, 2137.05266, 000000
2022-06-23 13:28:35.346153,  296.94344, 2137.05266, 000000
2022-06-23 13:28:35.355753,  296.94380, 2137.05266, 000000
2022-06-23 13:28:35.365353,  296.94380, 2137.05266, 000000
2022-06-23 13:28:35.374953,  296.94368, 2137.05266, 000000
2022-06-23 13:28:35.384553,  296.94380, 2137.05266, 000000
2022-06-23 13:28:35.394153,  296.94380, 2137.05266, 000000
2022-06-23 13:28:35.403753,  296.94392, 2137.05266, 000000
2022-06-23 13:28:35.413352,  296.94392, 2137.05266, 000000
2022-06-23 13:28:35.422953,  296.94392, 2137.05266, 000000
2022-06-23 13:28:35.432553,  296.94440, 2137.05266, 000000
2022-06-23 13:28:35.442153,  296.94452, 2137.05266, 000000
2022-06-23 13:28:35.451752,  296.94452, 2137.05266, 000000
2022-06-23 13:28:35.461353,  296.94452, 2137.05266, 000000
2022-06-23 13:28:35.470953,  296.94380, 2137.05266, 000000
2022-06-23 13:28:35.480552,  296.94380, 2137.05266, 000000
2022-06-23 13:28:35.490152,  296.94380, 2137.05266, 000000
2022-06-23 13:28:35.499753,  296.94368, 2137.05266, 000000
2022-06-23 13:28:35.509352,  296.94368, 2137.05266, 000000
2022-06-23 13:28:35.518952,  296.94368, 2137.05266, 000000
2022-06-23 13:28:35.528552,  296.94321, 2137.05266, 000000
2022-06-23 13:28:35.538152,  296.94273, 2137.05266, 000000
2022-06-23 13:28:35.547752,  296.94273, 2137.05266, 000000
2022-06-23 13:28:35.557352,  296.94321, 2137.05266, 000000
2022-06-23 13:28:35.566952,  296.94332, 2137.05266, 000000
2022-06-23 13:28:35.576552,  296.94332, 2137.05266, 000000
2022-06-23 13:28:35.586152,  296.94332, 2137.05266, 000000
2022-06-23 13:28:35.595752,  296.94332, 2137.05266, 000000
2022-06-23 13:28:35.605352,  296.94332, 2137.05266, 000000
2022-06-23 13:28:35.614952,  296.94321, 2137.05266, 000000
2022-06-23 13:28:35.624552,  296.94321, 2137.05266, 000000
2022-06-23 13:28:35.634152,  296.94321, 2137.05266, 000000
2022-06-23 13:28:35.643752,  296.94321, 2137.05266, 000000
2022-06-23 13:28:35.653352,  296.94321, 2137.05266, 000000
2022-06-23 13:28:35.662952,  296.94297, 2137.05266, 000000
2022-06-23 13:28:35.672552,  296.94297, 2137.05266, 000000
2022-06-23 13:28:35.682152,  296.94297, 2137.05266, 000000
2022-06-23 13:28:35.691752,  296.94356, 2137.05266, 000000
2022-06-23 13:28:35.701352,  296.94356, 2137.05266, 000000
2022-06-23 13:28:35.710952,  296.94356, 2137.05266, 000000
2022-06-23 13:28:35.720552,  296.94392, 2137.05266, 000000
2022-06-23 13:28:35.730152,  296.94392, 2137.05266, 000000
2022-06-23 13:28:35.739752,  296.94356, 2137.05266, 000000
2022-06-23 13:28:35.749352,  296.94356, 2137.05266, 000000
2022-06-23 13:28:35.758952,  296.94321, 2137.05266, 000000
2022-06-23 13:28:35.768552,  296.94344, 2137.05266, 000000
2022-06-23 13:28:35.778152,  296.94344, 2137.05266, 000000
2022-06-23 13:28:35.787752,  296.94344, 2137.05266, 000000
2022-06-23 13:28:35.797352,  296.94392, 2137.05266, 000000
2022-06-23 13:28:35.806952,  296.94428, 2137.05266, 000000
2022-06-23 13:28:35.816552,  296.94404, 2137.05266, 000000
2022-06-23 13:28:35.826152,  296.94416, 2137.05266, 000000
2022-06-23 13:28:35.835752,  296.94416, 2137.05266, 000000
2022-06-23 13:28:35.845352,  296.94404, 2137.05266, 000000
2022-06-23 13:28:35.854952,  296.94404, 2137.05266, 000000
2022-06-23 13:28:35.864552,  296.94380, 2137.05266, 000000
2022-06-23 13:28:35.874152,  296.94380, 2137.05266, 000000
2022-06-23 13:28:35.883752,  296.94380, 2137.05266, 000000
2022-06-23 13:28:35.893352,  296.94380, 2137.05266, 000000
2022-06-23 13:28:35.902952,  296.94356, 2137.05266, 000000
2022-06-23 13:28:35.912552,  296.94380, 2137.05266, 000000
2022-06-23 13:28:35.922152,  296.94356, 2137.05266, 000000
2022-06-23 13:28:35.931752,  296.94380, 2137.05266, 000000
2022-06-23 13:28:35.941352,  296.94404, 2137.05266, 000000
2022-06-23 13:28:35.950952,  296.94392, 2137.05266, 000000
2022-06-23 13:28:35.960552,  296.94392, 2137.05266, 000000
2022-06-23 13:28:35.970152,  296.94404, 2137.05266, 000000
2022-06-23 13:28:35.979751,  296.94404, 2137.05266, 000000
2022-06-23 13:28:35.989352,  296.94404, 2137.05266, 000000
2022-06-23 13:28:35.998951,  296.94392, 2137.05266, 000000
2022-06-23 13:28:36.008552,  296.94392, 2137.05266, 000000
2022-06-23 13:28:36.018151,  296.94344, 2137.05266, 000000
2022-06-23 13:28:36.027751,  296.94392, 2137.05266, 000000
2022-06-23 13:28:36.037351,  296.94368, 2137.05266, 000000
2022-06-23 13:28:36.046952,  296.94344, 2137.05266, 000000
2022-06-23 13:28:36.056551,  296.94368, 2137.05266, 000000
2022-06-23 13:28:36.066151,  296.94392, 2137.05266, 000000
2022-06-23 13:28:36.075751,  296.94380, 2137.05266, 000000
2022-06-23 13:28:36.085351,  296.94380, 2137.05266, 000000
2022-06-23 13:28:36.094951,  296.94368, 2137.05266, 000000
2022-06-23 13:28:36.104551,  296.94368, 2137.05266, 000000
2022-06-23 13:28:36.114151,  296.94368, 2137.05266, 000000
2022-06-23 13:28:36.123751,  296.94297, 2137.05266, 000000
2022-06-23 13:28:36.133351,  296.94297, 2137.05266, 000000
2022-06-23 13:28:36.142951,  296.94297, 2137.05266, 000000
2022-06-23 13:28:36.152551,  296.94297, 2137.05266, 000000
2022-06-23 13:28:36.162151,  296.94332, 2137.05266, 000000
2022-06-23 13:28:36.171751,  296.94380, 2137.05266, 000000
2022-06-23 13:28:36.181351,  296.94404, 2137.05266, 000000
2022-06-23 13:28:36.190951,  296.94404, 2137.05266, 000000
2022-06-23 13:28:36.200551,  296.94404, 2137.05266, 000000
2022-06-23 13:28:36.210151,  296.94380, 2137.05266, 000000
2022-06-23 13:28:36.219751,  296.94380, 2137.05266, 000000
2022-06-23 13:28:36.229351,  296.94404, 2137.05266, 000000
2022-06-23 13:28:36.238951,  296.94404, 2137.05266, 000000
2022-06-23 13:28:36.248551,  296.94356, 2137.05266, 000000
2022-06-23 13:28:36.258151,  296.94356, 2137.05266, 000000
2022-06-23 13:28:36.267751,  296.94297, 2137.05266, 000000
2022-06-23 13:28:36.277351,  296.94297, 2137.05266, 000000
2022-06-23 13:28:36.286951,  296.94261, 2137.05266, 000000
2022-06-23 13:28:36.296551,  296.94261, 2137.05266, 000000
2022-06-23 13:28:36.306151,  296.94261, 2137.05266, 000000
