Controller name: DT6220, Controller serial number: 2073, Controller software version: 1.2d, Controller option: 0, Controller article number: 4105032, Firmware version: DT6200;V1.4f;8010079, Average type: 3, Average count: 7, Sample time: 9600 µs, Measurement rate: 104.167 Hz, 
Channel 1:, Sensor name: DL6230/ECL2, Serial number: 1439, Article number: 2303024, Range: 2000, Unit: µm, Transmission: on, Math offset (µm): 0.000, , 
Channel 2:, Sensor name: DL6230/ECL2, Serial number: 1440, Article number: 2303024, Range: 2000, Unit: µm, Transmission: on, Math offset (µm): 0.000, , 
DAQ-Start-Time:, 2022-07-06 13:29:14.617, 

Protocol Time Stamp(s), Data channel 1 (µm), Data channel 2 (µm), State channel 1
2022-07-06 13:29:22.960214, 1161.54988, 2137.05266, 000000
2022-07-06 13:29:22.969814, 1161.54797, 2137.05266, 000000
2022-07-06 13:29:22.979414, 1161.54952, 2137.05266, 000000
2022-07-06 13:29:22.989014, 1161.54797, 2137.05266, 000000
2022-07-06 13:29:22.998614, 1161.54952, 2137.05266, 000000
2022-07-06 13:29:23.008214, 1161.54952, 2137.05266, 000000
2022-07-06 13:29:23.017814, 1161.54952, 2137.05266, 000000
2022-07-06 13:29:23.027414, 1161.54797, 2137.05266, 000000
2022-07-06 13:29:23.037014, 1161.54952, 2137.05266, 000000
2022-07-06 13:29:23.046614, 1161.54737, 2137.05266, 000000
2022-07-06 13:29:23.056214, 1161.54737, 2137.05266, 000000
2022-07-06 13:29:23.065814, 1161.54737, 2137.05266, 000000
2022-07-06 13:29:23.075414, 1161.54737, 2137.05266, 000000
2022-07-06 13:29:23.085014, 1161.54654, 2137.05266, 000000
2022-07-06 13:29:23.094614, 1161.54904, 2137.05266, 000000
2022-07-06 13:29:23.104214, 1161.54654, 2137.05266, 000000
2022-07-06 13:29:23.113814, 1161.54773, 2137.05266, 000000
2022-07-06 13:29:23.123414, 1161.54773, 2137.05266, 000000
2022-07-06 13:29:23.133014, 1161.54690, 2137.05266, 000000
2022-07-06 13:29:23.142614, 1161.54630, 2137.05266, 000000
2022-07-06 13:29:23.152214, 1161.54630, 2137.05266, 000000
2022-07-06 13:29:23.161814, 1161.54630, 2137.05266, 000000
2022-07-06 13:29:23.171414, 1161.54690, 2137.05266, 000000
2022-07-06 13:29:23.181014, 1161.54690, 2137.05266, 000000
2022-07-06 13:29:23.190614, 1161.54773, 2137.05266, 000000
2022-07-06 13:29:23.200214, 1161.54797, 2137.05266, 000000
2022-07-06 13:29:23.209814, 1161.54809, 2137.05266, 000000
2022-07-06 13:29:23.219414, 1161.54821, 2137.05266, 000000
2022-07-06 13:29:23.229013, 1161.54821, 2137.05266, 000000
2022-07-06 13:29:23.238614, 1161.54845, 2137.05266, 000000
2022-07-06 13:29:23.248214, 1161.54845, 2137.05266, 000000
2022-07-06 13:29:23.257813, 1161.54845, 2137.05266, 000000
2022-07-06 13:29:23.267414, 1161.54845, 2137.05266, 000000
2022-07-06 13:29:23.277014, 1161.54845, 2137.05266, 000000
2022-07-06 13:29:23.286613, 1161.54809, 2137.05266, 000000
2022-07-06 13:29:23.296213, 1161.54797, 2137.05266, 000000
2022-07-06 13:29:23.305814, 1161.54797, 2137.05266, 000000
2022-07-06 13:29:23.315413, 1161.54690, 2137.05266, 000000
2022-07-06 13:29:23.325013, 1161.54666, 2137.05266, 000000
2022-07-06 13:29:23.334613, 1161.54690, 2137.05266, 000000
2022-07-06 13:29:23.344213, 1161.54690, 2137.05266, 000000
2022-07-06 13:29:23.353813, 1161.54690, 2137.05266, 000000
2022-07-06 13:29:23.363413, 1161.54713, 2137.05266, 000000
2022-07-06 13:29:23.373013, 1161.54690, 2137.05266, 000000
2022-07-06 13:29:23.382613, 1161.54713, 2137.05266, 000000
2022-07-06 13:29:23.392213, 1161.54785, 2137.05266, 000000
2022-07-06 13:29:23.401813, 1161.54713, 2137.05266, 000000
2022-07-06 13:29:23.411413, 1161.54713, 2137.05266, 000000
2022-07-06 13:29:23.421013, 1161.54785, 2137.05266, 000000
2022-07-06 13:29:23.430613, 1161.54940, 2137.05266, 000000
2022-07-06 13:29:23.440213, 1161.54940, 2137.05266, 000000
2022-07-06 13:29:23.449813, 1161.55023, 2137.05266, 000000
2022-07-06 13:29:23.459413, 1161.54785, 2137.05266, 000000
2022-07-06 13:29:23.469013, 1161.54785, 2137.05266, 000000
2022-07-06 13:29:23.478613, 1161.54952, 2137.05266, 000000
2022-07-06 13:29:23.488213, 1161.54666, 2137.05266, 000000
2022-07-06 13:29:23.497813, 1161.54523, 2137.05266, 000000
2022-07-06 13:29:23.507413, 1161.54606, 2137.05266, 000000
2022-07-06 13:29:23.517013, 1161.54606, 2137.05266, 000000
2022-07-06 13:29:23.526613, 1161.54630, 2137.05266, 000000
2022-07-06 13:29:23.536213, 1161.54630, 2137.05266, 000000
2022-07-06 13:29:23.545813, 1161.54630, 2137.05266, 000000
2022-07-06 13:29:23.555413, 1161.54678, 2137.05266, 000000
2022-07-06 13:29:23.565013, 1161.54785, 2137.05266, 000000
2022-07-06 13:29:23.574613, 1161.54964, 2137.05266, 000000
2022-07-06 13:29:23.584213, 1161.54785, 2137.05266, 000000
2022-07-06 13:29:23.593813, 1161.54856, 2137.05266, 000000
2022-07-06 13:29:23.603413, 1161.54856, 2137.05266, 000000
2022-07-06 13:29:23.613013, 1161.54964, 2137.05266, 000000
2022-07-06 13:29:23.622613, 1161.54964, 2137.05266, 000000
2022-07-06 13:29:23.632213, 1161.54904, 2137.05266, 000000
2022-07-06 13:29:23.641813, 1161.54904, 2137.05266, 000000
2022-07-06 13:29:23.651412, 1161.54904, 2137.05266, 000000
2022-07-06 13:29:23.661013, 1161.54988, 2137.05266, 000000
2022-07-06 13:29:23.670613, 1161.54904, 2137.05266, 000000
2022-07-06 13:29:23.680213, 1161.54904, 2137.05266, 000000
2022-07-06 13:29:23.689812, 1161.54952, 2137.05266, 000000
2022-07-06 13:29:23.699413, 1161.54988, 2137.05266, 000000
2022-07-06 13:29:23.709013, 1161.54952, 2137.05266, 000000
2022-07-06 13:29:23.718612, 1161.54988, 2137.05266, 000000
2022-07-06 13:29:23.728213, 1161.55071, 2137.05266, 000000
2022-07-06 13:29:23.737813, 1161.55071, 2137.05266, 000000
2022-07-06 13:29:23.747413, 1161.55071, 2137.05266, 000000
2022-07-06 13:29:23.757012, 1161.54821, 2137.05266, 000000
2022-07-06 13:29:23.766613, 1161.54821, 2137.05266, 000000
2022-07-06 13:29:23.776212, 1161.54821, 2137.05266, 000000
2022-07-06 13:29:23.785813, 1161.54821, 2137.05266, 000000
2022-07-06 13:29:23.795412, 1161.54821, 2137.05266, 000000
2022-07-06 13:29:23.805012, 1161.54821, 2137.05266, 000000
2022-07-06 13:29:23.814612, 1161.55023, 2137.05266, 000000
2022-07-06 13:29:23.824212, 1161.55023, 2137.05266, 000000
2022-07-06 13:29:23.833812, 1161.55035, 2137.05266, 000000
2022-07-06 13:29:23.843412, 1161.55035, 2137.05266, 000000
2022-07-06 13:29:23.853012, 1161.55035, 2137.05266, 000000
2022-07-06 13:29:23.862612, 1161.55035, 2137.05266, 000000
2022-07-06 13:29:23.872212, 1161.55035, 2137.05266, 000000
2022-07-06 13:29:23.881812, 1161.55071, 2137.05266, 000000
2022-07-06 13:29:23.891412, 1161.55071, 2137.05266, 000000
2022-07-06 13:29:23.901012, 1161.54976, 2137.05266, 000000
2022-07-06 13:29:23.910612, 1161.54976, 2137.05266, 000000
2022-07-06 13:29:23.920212, 1161.54964, 2137.05266, 000000
2022-07-06 13:29:23.929812, 1161.54964, 2137.05266, 000000
2022-07-06 13:29:23.939412, 1161.54940, 2137.05266, 000000
2022-07-06 13:29:23.949012, 1161.54868, 2137.05266, 000000
2022-07-06 13:29:23.958612, 1161.54868, 2137.05266, 000000
2022-07-06 13:29:23.968212, 1161.54845, 2137.05266, 000000
2022-07-06 13:29:23.977812, 1161.54761, 2137.05266, 000000
2022-07-06 13:29:23.987412, 1161.54833, 2137.05266, 000000
2022-07-06 13:29:23.997012, 1161.54833, 2137.05266, 000000
2022-07-06 13:29:24.006612, 1161.54809, 2137.05266, 000000
2022-07-06 13:29:24.016212, 1161.54833, 2137.05266, 000000
2022-07-06 13:29:24.025812, 1161.54821, 2137.05266, 000000
2022-07-06 13:29:24.035412, 1161.54833, 2137.05266, 000000
2022-07-06 13:29:24.045012, 1161.54892, 2137.05266, 000000
2022-07-06 13:29:24.054612, 1161.54892, 2137.05266, 000000
2022-07-06 13:29:24.064212, 1161.54892, 2137.05266, 000000
2022-07-06 13:29:24.073812, 1161.54892, 2137.05266, 000000
2022-07-06 13:29:24.083412, 1161.54821, 2137.05266, 000000
2022-07-06 13:29:24.093012, 1161.54797, 2137.05266, 000000
2022-07-06 13:29:24.102612, 1161.54797, 2137.05266, 000000
2022-07-06 13:29:24.112212, 1161.54797, 2137.05266, 000000
2022-07-06 13:29:24.121812, 1161.54797, 2137.05266, 000000
2022-07-06 13:29:24.131412, 1161.54797, 2137.05266, 000000
2022-07-06 13:29:24.141012, 1161.54797, 2137.05266, 000000
2022-07-06 13:29:24.150612, 1161.54821, 2137.05266, 000000
2022-07-06 13:29:24.160212, 1161.54821, 2137.05266, 000000
2022-07-06 13:29:24.169811, 1161.54821, 2137.05266, 000000
2022-07-06 13:29:24.179412, 1161.54880, 2137.05266, 000000
2022-07-06 13:29:24.189012, 1161.54785, 2137.05266, 000000
2022-07-06 13:29:24.198611, 1161.54785, 2137.05266, 000000
2022-07-06 13:29:24.208212, 1161.54785, 2137.05266, 000000
2022-07-06 13:29:24.217812, 1161.54785, 2137.05266, 000000
2022-07-06 13:29:24.227412, 1161.54880, 2137.05266, 000000
2022-07-06 13:29:24.237011, 1161.54988, 2137.05266, 000000
2022-07-06 13:29:24.246612, 1161.54988, 2137.05266, 000000
2022-07-06 13:29:24.256212, 1161.54988, 2137.05266, 000000
2022-07-06 13:29:24.265811, 1161.54988, 2137.05266, 000000
2022-07-06 13:29:24.275411, 1161.54988, 2137.05266, 000000
2022-07-06 13:29:24.285012, 1161.54988, 2137.05266, 000000
2022-07-06 13:29:24.294611, 1161.55035, 2137.05266, 000000
2022-07-06 13:29:24.304211, 1161.54868, 2137.05266, 000000
2022-07-06 13:29:24.313811, 1161.55035, 2137.05266, 000000
2022-07-06 13:29:24.323411, 1161.55059, 2137.05266, 000000
2022-07-06 13:29:24.333011, 1161.55059, 2137.05266, 000000
2022-07-06 13:29:24.342611, 1161.55202, 2137.05266, 000000
2022-07-06 13:29:24.352211, 1161.55131, 2137.05266, 000000
2022-07-06 13:29:24.361811, 1161.55202, 2137.05266, 000000
2022-07-06 13:29:24.371411, 1161.55202, 2137.05266, 000000
2022-07-06 13:29:24.381011, 1161.55202, 2137.05266, 000000
2022-07-06 13:29:24.390611, 1161.55131, 2137.05266, 000000
2022-07-06 13:29:24.400211, 1161.55131, 2137.05266, 000000
2022-07-06 13:29:24.409811, 1161.55095, 2137.05266, 000000
2022-07-06 13:29:24.419411, 1161.55011, 2137.05266, 000000
2022-07-06 13:29:24.429011, 1161.54976, 2137.05266, 000000
2022-07-06 13:29:24.438611, 1161.54904, 2137.05266, 000000
2022-07-06 13:29:24.448211, 1161.54904, 2137.05266, 000000
2022-07-06 13:29:24.457811, 1161.54821, 2137.05266, 000000
2022-07-06 13:29:24.467411, 1161.54976, 2137.05266, 000000
2022-07-06 13:29:24.477011, 1161.54976, 2137.05266, 000000
2022-07-06 13:29:24.486611, 1161.54976, 2137.05266, 000000
2022-07-06 13:29:24.496211, 1161.54821, 2137.05266, 000000
2022-07-06 13:29:24.505811, 1161.54856, 2137.05266, 000000
2022-07-06 13:29:24.515411, 1161.54856, 2137.05266, 000000
2022-07-06 13:29:24.525011, 1161.55035, 2137.05266, 000000
2022-07-06 13:29:24.534611, 1161.54856, 2137.05266, 000000
2022-07-06 13:29:24.544211, 1161.54856, 2137.05266, 000000
2022-07-06 13:29:24.553811, 1161.54856, 2137.05266, 000000
2022-07-06 13:29:24.563411, 1161.54856, 2137.05266, 000000
2022-07-06 13:29:24.573011, 1161.55095, 2137.05266, 000000
2022-07-06 13:29:24.582611, 1161.54797, 2137.05266, 000000
2022-07-06 13:29:24.592211, 1161.54797, 2137.05266, 000000
2022-07-06 13:29:24.601811, 1161.54821, 2137.05266, 000000
2022-07-06 13:29:24.611411, 1161.54797, 2137.05266, 000000
2022-07-06 13:29:24.621011, 1161.54821, 2137.05266, 000000
2022-07-06 13:29:24.630611, 1161.54821, 2137.05266, 000000
2022-07-06 13:29:24.640211, 1161.54821, 2137.05266, 000000
2022-07-06 13:29:24.649811, 1161.54868, 2137.05266, 000000
2022-07-06 13:29:24.659411, 1161.54821, 2137.05266, 000000
2022-07-06 13:29:24.669010, 1161.54868, 2137.05266, 000000
2022-07-06 13:29:24.678611, 1161.55059, 2137.05266, 000000
2022-07-06 13:29:24.688211, 1161.54868, 2137.05266, 000000
2022-07-06 13:29:24.697811, 1161.54940, 2137.05266, 000000
2022-07-06 13:29:24.707411, 1161.54940, 2137.05266, 000000
2022-07-06 13:29:24.717011, 1161.54940, 2137.05266, 000000
2022-07-06 13:29:24.726611, 1161.54940, 2137.05266, 000000
2022-07-06 13:29:24.736211, 1161.54833, 2137.05266, 000000
2022-07-06 13:29:24.745811, 1161.54833, 2137.05266, 000000
2022-07-06 13:29:24.755411, 1161.54940, 2137.05266, 000000
2022-07-06 13:29:24.765011, 1161.54940, 2137.05266, 000000
2022-07-06 13:29:24.774611, 1161.54940, 2137.05266, 000000
2022-07-06 13:29:24.784210, 1161.54940, 2137.05266, 000000
2022-07-06 13:29:24.793811, 1161.54940, 2137.05266, 000000
2022-07-06 13:29:24.803411, 1161.54940, 2137.05266, 000000
2022-07-06 13:29:24.813010, 1161.54856, 2137.05266, 000000
2022-07-06 13:29:24.822611, 1161.54713, 2137.05266, 000000
2022-07-06 13:29:24.832211, 1161.54713, 2137.05266, 000000
2022-07-06 13:29:24.841810, 1161.54713, 2137.05266, 000000
2022-07-06 13:29:24.851410, 1161.54713, 2137.05266, 000000
2022-07-06 13:29:24.861011, 1161.54713, 2137.05266, 000000
2022-07-06 13:29:24.870610, 1161.54797, 2137.05266, 000000
2022-07-06 13:29:24.880210, 1161.54797, 2137.05266, 000000
2022-07-06 13:29:24.889810, 1161.54833, 2137.05266, 000000
2022-07-06 13:29:24.899410, 1161.54880, 2137.05266, 000000
2022-07-06 13:29:24.909010, 1161.54880, 2137.05266, 000000
2022-07-06 13:29:24.918610, 1161.54713, 2137.05266, 000000
2022-07-06 13:29:24.928210, 1161.54880, 2137.05266, 000000
2022-07-06 13:29:24.937810, 1161.54880, 2137.05266, 000000
2022-07-06 13:29:24.947410, 1161.54940, 2137.05266, 000000
2022-07-06 13:29:24.957010, 1161.54880, 2137.05266, 000000
2022-07-06 13:29:24.966610, 1161.54904, 2137.05266, 000000
2022-07-06 13:29:24.976210, 1161.54940, 2137.05266, 000000
2022-07-06 13:29:24.985810, 1161.54940, 2137.05266, 000000
2022-07-06 13:29:24.995410, 1161.54952, 2137.05266, 000000
2022-07-06 13:29:25.005010, 1161.54904, 2137.05266, 000000
2022-07-06 13:29:25.014610, 1161.54904, 2137.05266, 000000
2022-07-06 13:29:25.024210, 1161.54952, 2137.05266, 000000
2022-07-06 13:29:25.033810, 1161.54964, 2137.05266, 000000
2022-07-06 13:29:25.043410, 1161.54952, 2137.05266, 000000
2022-07-06 13:29:25.053010, 1161.54964, 2137.05266, 000000
2022-07-06 13:29:25.062610, 1161.54964, 2137.05266, 000000
2022-07-06 13:29:25.072210, 1161.55011, 2137.05266, 000000
2022-07-06 13:29:25.081810, 1161.54964, 2137.05266, 000000
2022-07-06 13:29:25.091410, 1161.55095, 2137.05266, 000000
2022-07-06 13:29:25.101010, 1161.55035, 2137.05266, 000000
2022-07-06 13:29:25.110610, 1161.55095, 2137.05266, 000000
2022-07-06 13:29:25.120210, 1161.55035, 2137.05266, 000000
2022-07-06 13:29:25.129810, 1161.55107, 2137.05266, 000000
2022-07-06 13:29:25.139410, 1161.55035, 2137.05266, 000000
2022-07-06 13:29:25.149010, 1161.55035, 2137.05266, 000000
2022-07-06 13:29:25.158610, 1161.55035, 2137.05266, 000000
2022-07-06 13:29:25.168210, 1161.54976, 2137.05266, 000000
2022-07-06 13:29:25.177810, 1161.54976, 2137.05266, 000000
2022-07-06 13:29:25.187410, 1161.54976, 2137.05266, 000000
2022-07-06 13:29:25.197010, 1161.54976, 2137.05266, 000000
2022-07-06 13:29:25.206610, 1161.54976, 2137.05266, 000000
2022-07-06 13:29:25.216210, 1161.54976, 2137.05266, 000000
2022-07-06 13:29:25.225810, 1161.54940, 2137.05266, 000000
2022-07-06 13:29:25.235410, 1161.54940, 2137.05266, 000000
2022-07-06 13:29:25.245009, 1161.54940, 2137.05266, 000000
2022-07-06 13:29:25.254610, 1161.54892, 2137.05266, 000000
2022-07-06 13:29:25.264210, 1161.54892, 2137.05266, 000000
2022-07-06 13:29:25.273810, 1161.55095, 2137.05266, 000000
2022-07-06 13:29:25.283410, 1161.55095, 2137.05266, 000000
2022-07-06 13:29:25.293010, 1161.55095, 2137.05266, 000000
2022-07-06 13:29:25.302610, 1161.54845, 2137.05266, 000000
2022-07-06 13:29:25.312209, 1161.54845, 2137.05266, 000000
2022-07-06 13:29:25.321810, 1161.55119, 2137.05266, 000000
2022-07-06 13:29:25.331409, 1161.55119, 2137.05266, 000000
2022-07-06 13:29:25.341010, 1161.55119, 2137.05266, 000000
2022-07-06 13:29:25.350609, 1161.55119, 2137.05266, 000000
2022-07-06 13:29:25.360209, 1161.55119, 2137.05266, 000000
2022-07-06 13:29:25.369809, 1161.55119, 2137.05266, 000000
2022-07-06 13:29:25.379409, 1161.54940, 2137.05266, 000000
2022-07-06 13:29:25.389009, 1161.54904, 2137.05266, 000000
2022-07-06 13:29:25.398609, 1161.54904, 2137.05266, 000000
2022-07-06 13:29:25.408209, 1161.54904, 2137.05266, 000000
2022-07-06 13:29:25.417809, 1161.54940, 2137.05266, 000000
2022-07-06 13:29:25.427409, 1161.54976, 2137.05266, 000000
2022-07-06 13:29:25.437009, 1161.54976, 2137.05266, 000000
2022-07-06 13:29:25.446609, 1161.54976, 2137.05266, 000000
2022-07-06 13:29:25.456209, 1161.54976, 2137.05266, 000000
2022-07-06 13:29:25.465809, 1161.54976, 2137.05266, 000000
2022-07-06 13:29:25.475409, 1161.54928, 2137.05266, 000000
2022-07-06 13:29:25.485009, 1161.54785, 2137.05266, 000000
2022-07-06 13:29:25.494609, 1161.54785, 2137.05266, 000000
2022-07-06 13:29:25.504209, 1161.54833, 2137.05266, 000000
2022-07-06 13:29:25.513809, 1161.54845, 2137.05266, 000000
2022-07-06 13:29:25.523409, 1161.54833, 2137.05266, 000000
2022-07-06 13:29:25.533009, 1161.54833, 2137.05266, 000000
2022-07-06 13:29:25.542609, 1161.54845, 2137.05266, 000000
2022-07-06 13:29:25.552209, 1161.54892, 2137.05266, 000000
2022-07-06 13:29:25.561809, 1161.55000, 2137.05266, 000000
2022-07-06 13:29:25.571409, 1161.55011, 2137.05266, 000000
2022-07-06 13:29:25.581009, 1161.55071, 2137.05266, 000000
2022-07-06 13:29:25.590609, 1161.55071, 2137.05266, 000000
2022-07-06 13:29:25.600209, 1161.55071, 2137.05266, 000000
2022-07-06 13:29:25.609809, 1161.55071, 2137.05266, 000000
2022-07-06 13:29:25.619409, 1161.55226, 2137.05266, 000000
2022-07-06 13:29:25.629009, 1161.55226, 2137.05266, 000000
2022-07-06 13:29:25.638609, 1161.55226, 2137.05266, 000000
2022-07-06 13:29:25.648209, 1161.55154, 2137.05266, 000000
2022-07-06 13:29:25.657809, 1161.55154, 2137.05266, 000000
2022-07-06 13:29:25.667409, 1161.55154, 2137.05266, 000000
2022-07-06 13:29:25.677009, 1161.55154, 2137.05266, 000000
2022-07-06 13:29:25.686609, 1161.55071, 2137.05266, 000000
2022-07-06 13:29:25.696209, 1161.54952, 2137.05266, 000000
2022-07-06 13:29:25.705809, 1161.54940, 2137.05266, 000000
2022-07-06 13:29:25.715409, 1161.54940, 2137.05266, 000000
2022-07-06 13:29:25.725008, 1161.54964, 2137.05266, 000000
2022-07-06 13:29:25.734609, 1161.54940, 2137.05266, 000000
2022-07-06 13:29:25.744209, 1161.54940, 2137.05266, 000000
2022-07-06 13:29:25.753808, 1161.54809, 2137.05266, 000000
2022-07-06 13:29:25.763409, 1161.54761, 2137.05266, 000000
2022-07-06 13:29:25.773009, 1161.54761, 2137.05266, 000000
2022-07-06 13:29:25.782609, 1161.54701, 2137.05266, 000000
2022-07-06 13:29:25.792208, 1161.54558, 2137.05266, 000000
2022-07-06 13:29:25.801809, 1161.54701, 2137.05266, 000000
2022-07-06 13:29:25.811409, 1161.54701, 2137.05266, 000000
2022-07-06 13:29:25.821008, 1161.54761, 2137.05266, 000000
