Controller name: DT6220, Controller serial number: 2073, Controller software version: 1.2d, Controller option: 0, Controller article number: 4105032, Firmware version: DT6200;V1.4f;8010079, Average type: 3, Average count: 7, Sample time: 9600 µs, Measurement rate: 104.167 Hz, 
Channel 1:, Sensor name: DL6230/ECL2, Serial number: 1439, Article number: 2303024, Range: 2000, Unit: µm, Transmission: on, Math offset (µm): 0.000, , 
Channel 2:, Sensor name: DL6230/ECL2, Serial number: 1440, Article number: 2303024, Range: 2000, Unit: µm, Transmission: on, Math offset (µm): 0.000, , 
DAQ-Start-Time:, 2022-07-12 15:18:17.396, 

Protocol Time Stamp(s), Data channel 1 (µm), Data channel 2 (µm), State channel 1
2022-07-12 15:20:23.675493, 1859.35163, 2137.05266, 000000
2022-07-12 15:20:23.685092, 1859.35163, 2137.05266, 000000
2022-07-12 15:20:23.694692, 1859.35377, 2137.05266, 000000
2022-07-12 15:20:23.704292, 1859.35079, 2137.05266, 000000
2022-07-12 15:20:23.713892, 1859.35079, 2137.05266, 000000
2022-07-12 15:20:23.723492, 1859.35187, 2137.05266, 000000
2022-07-12 15:20:23.733092, 1859.35187, 2137.05266, 000000
2022-07-12 15:20:23.742692, 1859.35187, 2137.05266, 000000
2022-07-12 15:20:23.752292, 1859.35282, 2137.05266, 000000
2022-07-12 15:20:23.761892, 1859.35187, 2137.05266, 000000
2022-07-12 15:20:23.771492, 1859.35187, 2137.05266, 000000
2022-07-12 15:20:23.781092, 1859.35187, 2137.05266, 000000
2022-07-12 15:20:23.790692, 1859.35198, 2137.05266, 000000
2022-07-12 15:20:23.800292, 1859.34900, 2137.05266, 000000
2022-07-12 15:20:23.809892, 1859.34924, 2137.05266, 000000
2022-07-12 15:20:23.819492, 1859.34900, 2137.05266, 000000
2022-07-12 15:20:23.829092, 1859.34924, 2137.05266, 000000
2022-07-12 15:20:23.838692, 1859.35198, 2137.05266, 000000
2022-07-12 15:20:23.848292, 1859.35234, 2137.05266, 000000
2022-07-12 15:20:23.857892, 1859.35234, 2137.05266, 000000
2022-07-12 15:20:23.867492, 1859.35234, 2137.05266, 000000
2022-07-12 15:20:23.877092, 1859.35234, 2137.05266, 000000
2022-07-12 15:20:23.886692, 1859.35234, 2137.05266, 000000
2022-07-12 15:20:23.896292, 1859.35234, 2137.05266, 000000
2022-07-12 15:20:23.905892, 1859.35175, 2137.05266, 000000
2022-07-12 15:20:23.915492, 1859.35139, 2137.05266, 000000
2022-07-12 15:20:23.925092, 1859.35139, 2137.05266, 000000
2022-07-12 15:20:23.934692, 1859.35032, 2137.05266, 000000
2022-07-12 15:20:23.944292, 1859.35032, 2137.05266, 000000
2022-07-12 15:20:23.953892, 1859.35008, 2137.05266, 000000
2022-07-12 15:20:23.963492, 1859.34972, 2137.05266, 000000
2022-07-12 15:20:23.973092, 1859.34948, 2137.05266, 000000
2022-07-12 15:20:23.982692, 1859.34948, 2137.05266, 000000
2022-07-12 15:20:23.992292, 1859.34948, 2137.05266, 000000
2022-07-12 15:20:24.001892, 1859.34972, 2137.05266, 000000
2022-07-12 15:20:24.011492, 1859.34972, 2137.05266, 000000
2022-07-12 15:20:24.021091, 1859.34900, 2137.05266, 000000
2022-07-12 15:20:24.030692, 1859.35091, 2137.05266, 000000
2022-07-12 15:20:24.040292, 1859.35091, 2137.05266, 000000
2022-07-12 15:20:24.049892, 1859.35091, 2137.05266, 000000
2022-07-12 15:20:24.059492, 1859.34853, 2137.05266, 000000
2022-07-12 15:20:24.069092, 1859.34853, 2137.05266, 000000
2022-07-12 15:20:24.078692, 1859.34769, 2137.05266, 000000
2022-07-12 15:20:24.088291, 1859.34853, 2137.05266, 000000
2022-07-12 15:20:24.097892, 1859.34769, 2137.05266, 000000
2022-07-12 15:20:24.107491, 1859.34853, 2137.05266, 000000
2022-07-12 15:20:24.117092, 1859.34853, 2137.05266, 000000
2022-07-12 15:20:24.126691, 1859.34567, 2137.05266, 000000
2022-07-12 15:20:24.136292, 1859.34567, 2137.05266, 000000
2022-07-12 15:20:24.145891, 1859.34948, 2137.05266, 000000
2022-07-12 15:20:24.155491, 1859.35055, 2137.05266, 000000
2022-07-12 15:20:24.165091, 1859.35508, 2137.05266, 000000
2022-07-12 15:20:24.174691, 1859.35508, 2137.05266, 000000
2022-07-12 15:20:24.184291, 1859.35508, 2137.05266, 000000
2022-07-12 15:20:24.193891, 1859.35508, 2137.05266, 000000
2022-07-12 15:20:24.203491, 1859.35508, 2137.05266, 000000
2022-07-12 15:20:24.213091, 1859.35091, 2137.05266, 000000
2022-07-12 15:20:24.222691, 1859.35091, 2137.05266, 000000
2022-07-12 15:20:24.232291, 1859.35091, 2137.05266, 000000
2022-07-12 15:20:24.241891, 1859.35139, 2137.05266, 000000
2022-07-12 15:20:24.251491, 1859.35139, 2137.05266, 000000
2022-07-12 15:20:24.261091, 1859.35210, 2137.05266, 000000
2022-07-12 15:20:24.270691, 1859.35210, 2137.05266, 000000
2022-07-12 15:20:24.280291, 1859.35210, 2137.05266, 000000
2022-07-12 15:20:24.289891, 1859.35210, 2137.05266, 000000
2022-07-12 15:20:24.299491, 1859.35210, 2137.05266, 000000
2022-07-12 15:20:24.309091, 1859.35210, 2137.05266, 000000
2022-07-12 15:20:24.318691, 1859.35079, 2137.05266, 000000
2022-07-12 15:20:24.328291, 1859.35079, 2137.05266, 000000
