Controller name: DT6220, Controller serial number: 2073, Controller software version: 1.2d, Controller option: 0, Controller article number: 4105032, Firmware version: DT6200;V1.4f;8010079, Average type: 3, Average count: 7, Sample time: 9600 µs, Measurement rate: 104.167 Hz, 
Channel 1:, Sensor name: DL6230/ECL2, Serial number: 1439, Article number: 2303024, Range: 2000, Unit: µm, Transmission: on, Math offset (µm): 0.000, , 
Channel 2:, Sensor name: DL6230/ECL2, Serial number: 1440, Article number: 2303024, Range: 2000, Unit: µm, Transmission: on, Math offset (µm): 0.000, , 
DAQ-Start-Time:, 2022-06-17 10:34:14.227, 

Protocol Time Stamp(s), Data channel 1 (µm), Data channel 2 (µm), State channel 1
2022-06-17 11:47:14.180833,  351.93243, 2137.05266, 000000
2022-06-17 11:47:14.190432,  351.93219, 2137.05266, 000000
2022-06-17 11:47:14.200032,  351.93219, 2137.05266, 000000
2022-06-17 11:47:14.209632,  351.93267, 2137.05266, 000000
2022-06-17 11:47:14.219232,  351.93267, 2137.05266, 000000
2022-06-17 11:47:14.228832,  351.93267, 2137.05266, 000000
2022-06-17 11:47:14.238432,  351.93255, 2137.05266, 000000
2022-06-17 11:47:14.248032,  351.93255, 2137.05266, 000000
2022-06-17 11:47:14.257632,  351.93267, 2137.05266, 000000
2022-06-17 11:47:14.267232,  351.93267, 2137.05266, 000000
2022-06-17 11:47:14.276832,  351.93374, 2137.05266, 000000
2022-06-17 11:47:14.286432,  351.93326, 2137.05266, 000000
2022-06-17 11:47:14.296032,  351.93326, 2137.05266, 000000
2022-06-17 11:47:14.305632,  351.93326, 2137.05266, 000000
2022-06-17 11:47:14.315232,  351.93362, 2137.05266, 000000
2022-06-17 11:47:14.324832,  351.93326, 2137.05266, 000000
2022-06-17 11:47:14.334432,  351.93326, 2137.05266, 000000
2022-06-17 11:47:14.344032,  351.93302, 2137.05266, 000000
2022-06-17 11:47:14.353632,  351.93302, 2137.05266, 000000
2022-06-17 11:47:14.363232,  351.93326, 2137.05266, 000000
2022-06-17 11:47:14.372832,  351.93326, 2137.05266, 000000
2022-06-17 11:47:14.382432,  351.93326, 2137.05266, 000000
2022-06-17 11:47:14.392032,  351.93326, 2137.05266, 000000
2022-06-17 11:47:14.401632,  351.93314, 2137.05266, 000000
2022-06-17 11:47:14.411232,  351.93338, 2137.05266, 000000
2022-06-17 11:47:14.420832,  351.93338, 2137.05266, 000000
2022-06-17 11:47:14.430432,  351.93338, 2137.05266, 000000
2022-06-17 11:47:14.440032,  351.93338, 2137.05266, 000000
2022-06-17 11:47:14.449632,  351.93338, 2137.05266, 000000
2022-06-17 11:47:14.459232,  351.93338, 2137.05266, 000000
2022-06-17 11:47:14.468832,  351.93338, 2137.05266, 000000
2022-06-17 11:47:14.478432,  351.93338, 2137.05266, 000000
2022-06-17 11:47:14.488032,  351.93338, 2137.05266, 000000
2022-06-17 11:47:14.497632,  351.93326, 2137.05266, 000000
2022-06-17 11:47:14.507232,  351.93326, 2137.05266, 000000
2022-06-17 11:47:14.516832,  351.93314, 2137.05266, 000000
2022-06-17 11:47:14.526432,  351.93290, 2137.05266, 000000
2022-06-17 11:47:14.536032,  351.93290, 2137.05266, 000000
2022-06-17 11:47:14.545632,  351.93290, 2137.05266, 000000
2022-06-17 11:47:14.555232,  351.93243, 2137.05266, 000000
2022-06-17 11:47:14.564831,  351.93243, 2137.05266, 000000
2022-06-17 11:47:14.574432,  351.93219, 2137.05266, 000000
2022-06-17 11:47:14.584032,  351.93219, 2137.05266, 000000
2022-06-17 11:47:14.593632,  351.93195, 2137.05266, 000000
2022-06-17 11:47:14.603231,  351.93195, 2137.05266, 000000
2022-06-17 11:47:14.612832,  351.93195, 2137.05266, 000000
2022-06-17 11:47:14.622431,  351.93171, 2137.05266, 000000
2022-06-17 11:47:14.632031,  351.93159, 2137.05266, 000000
2022-06-17 11:47:14.641631,  351.93159, 2137.05266, 000000
2022-06-17 11:47:14.651232,  351.93159, 2137.05266, 000000
2022-06-17 11:47:14.660831,  351.93112, 2137.05266, 000000
2022-06-17 11:47:14.670431,  351.93171, 2137.05266, 000000
2022-06-17 11:47:14.680032,  351.93171, 2137.05266, 000000
2022-06-17 11:47:14.689631,  351.93171, 2137.05266, 000000
2022-06-17 11:47:14.699231,  351.93171, 2137.05266, 000000
2022-06-17 11:47:14.708831,  351.93147, 2137.05266, 000000
2022-06-17 11:47:14.718431,  351.93112, 2137.05266, 000000
2022-06-17 11:47:14.728031,  351.93124, 2137.05266, 000000
2022-06-17 11:47:14.737631,  351.93112, 2137.05266, 000000
2022-06-17 11:47:14.747231,  351.93100, 2137.05266, 000000
2022-06-17 11:47:14.756831,  351.93100, 2137.05266, 000000
2022-06-17 11:47:14.766431,  351.93124, 2137.05266, 000000
2022-06-17 11:47:14.776031,  351.93124, 2137.05266, 000000
2022-06-17 11:47:14.785631,  351.93135, 2137.05266, 000000
2022-06-17 11:47:14.795231,  351.93219, 2137.05266, 000000
2022-06-17 11:47:14.804831,  351.93219, 2137.05266, 000000
2022-06-17 11:47:14.814431,  351.93267, 2137.05266, 000000
2022-06-17 11:47:14.824031,  351.93267, 2137.05266, 000000
2022-06-17 11:47:14.833631,  351.93374, 2137.05266, 000000
2022-06-17 11:47:14.843231,  351.93374, 2137.05266, 000000
2022-06-17 11:47:14.852831,  351.93386, 2137.05266, 000000
2022-06-17 11:47:14.862431,  351.93374, 2137.05266, 000000
2022-06-17 11:47:14.872031,  351.93386, 2137.05266, 000000
2022-06-17 11:47:14.881631,  351.93386, 2137.05266, 000000
2022-06-17 11:47:14.891231,  351.93386, 2137.05266, 000000
2022-06-17 11:47:14.900831,  351.93386, 2137.05266, 000000
2022-06-17 11:47:14.910431,  351.93386, 2137.05266, 000000
2022-06-17 11:47:14.920031,  351.93386, 2137.05266, 000000
2022-06-17 11:47:14.929631,  351.93386, 2137.05266, 000000
2022-06-17 11:47:14.939231,  351.93433, 2137.05266, 000000
2022-06-17 11:47:14.948831,  351.93493, 2137.05266, 000000
2022-06-17 11:47:14.958431,  351.93493, 2137.05266, 000000
2022-06-17 11:47:14.968031,  351.93493, 2137.05266, 000000
2022-06-17 11:47:14.977631,  351.93445, 2137.05266, 000000
2022-06-17 11:47:14.987231,  351.93422, 2137.05266, 000000
2022-06-17 11:47:14.996830,  351.93445, 2137.05266, 000000
2022-06-17 11:47:15.006431,  351.93422, 2137.05266, 000000
2022-06-17 11:47:15.016031,  351.93326, 2137.05266, 000000
2022-06-17 11:47:15.025631,  351.93326, 2137.05266, 000000
2022-06-17 11:47:15.035231,  351.93326, 2137.05266, 000000
2022-06-17 11:47:15.044831,  351.93326, 2137.05266, 000000
2022-06-17 11:47:15.054431,  351.93243, 2137.05266, 000000
2022-06-17 11:47:15.064030,  351.93243, 2137.05266, 000000
2022-06-17 11:47:15.073631,  351.93243, 2137.05266, 000000
2022-06-17 11:47:15.083230,  351.93243, 2137.05266, 000000
2022-06-17 11:47:15.092831,  351.93267, 2137.05266, 000000
2022-06-17 11:47:15.102430,  351.93267, 2137.05266, 000000
2022-06-17 11:47:15.112031,  351.93267, 2137.05266, 000000
2022-06-17 11:47:15.121630,  351.93267, 2137.05266, 000000
2022-06-17 11:47:15.131230,  351.93243, 2137.05266, 000000
2022-06-17 11:47:15.140830,  351.93231, 2137.05266, 000000
2022-06-17 11:47:15.150430,  351.93219, 2137.05266, 000000
2022-06-17 11:47:15.160030,  351.93219, 2137.05266, 000000
2022-06-17 11:47:15.169630,  351.93219, 2137.05266, 000000
2022-06-17 11:47:15.179230,  351.93219, 2137.05266, 000000
2022-06-17 11:47:15.188830,  351.93219, 2137.05266, 000000
2022-06-17 11:47:15.198430,  351.93171, 2137.05266, 000000
2022-06-17 11:47:15.208030,  351.93171, 2137.05266, 000000
2022-06-17 11:47:15.217630,  351.93171, 2137.05266, 000000
2022-06-17 11:47:15.227230,  351.93171, 2137.05266, 000000
2022-06-17 11:47:15.236830,  351.93112, 2137.05266, 000000
2022-06-17 11:47:15.246430,  351.93100, 2137.05266, 000000
2022-06-17 11:47:15.256030,  351.93088, 2137.05266, 000000
2022-06-17 11:47:15.265630,  351.93088, 2137.05266, 000000
2022-06-17 11:47:15.275230,  351.93088, 2137.05266, 000000
2022-06-17 11:47:15.284830,  351.93088, 2137.05266, 000000
2022-06-17 11:47:15.294430,  351.93100, 2137.05266, 000000
2022-06-17 11:47:15.304030,  351.93100, 2137.05266, 000000
2022-06-17 11:47:15.313630,  351.93147, 2137.05266, 000000
2022-06-17 11:47:15.323230,  351.93195, 2137.05266, 000000
2022-06-17 11:47:15.332830,  351.93147, 2137.05266, 000000
2022-06-17 11:47:15.342430,  351.93195, 2137.05266, 000000
2022-06-17 11:47:15.352030,  351.93195, 2137.05266, 000000
2022-06-17 11:47:15.361630,  351.93195, 2137.05266, 000000
2022-06-17 11:47:15.371230,  351.93231, 2137.05266, 000000
2022-06-17 11:47:15.380830,  351.93231, 2137.05266, 000000
2022-06-17 11:47:15.390430,  351.93159, 2137.05266, 000000
2022-06-17 11:47:15.400030,  351.93231, 2137.05266, 000000
2022-06-17 11:47:15.409630,  351.93231, 2137.05266, 000000
2022-06-17 11:47:15.419230,  351.93231, 2137.05266, 000000
2022-06-17 11:47:15.428830,  351.93159, 2137.05266, 000000
2022-06-17 11:47:15.438430,  351.93147, 2137.05266, 000000
2022-06-17 11:47:15.448030,  351.93147, 2137.05266, 000000
2022-06-17 11:47:15.457630,  351.93124, 2137.05266, 000000
2022-06-17 11:47:15.467230,  351.93124, 2137.05266, 000000
2022-06-17 11:47:15.476830,  351.93076, 2137.05266, 000000
2022-06-17 11:47:15.486430,  351.93076, 2137.05266, 000000
2022-06-17 11:47:15.496030,  351.93004, 2137.05266, 000000
2022-06-17 11:47:15.505630,  351.93076, 2137.05266, 000000
2022-06-17 11:47:15.515230,  351.93076, 2137.05266, 000000
2022-06-17 11:47:15.524830,  351.93112, 2137.05266, 000000
2022-06-17 11:47:15.534430,  351.93112, 2137.05266, 000000
2022-06-17 11:47:15.544029,  351.93147, 2137.05266, 000000
2022-06-17 11:47:15.553630,  351.93207, 2137.05266, 000000
2022-06-17 11:47:15.563230,  351.93207, 2137.05266, 000000
2022-06-17 11:47:15.572829,  351.93207, 2137.05266, 000000
2022-06-17 11:47:15.582429,  351.93219, 2137.05266, 000000
2022-06-17 11:47:15.592030,  351.93219, 2137.05266, 000000
2022-06-17 11:47:15.601629,  351.93195, 2137.05266, 000000
2022-06-17 11:47:15.611229,  351.93219, 2137.05266, 000000
2022-06-17 11:47:15.620829,  351.93219, 2137.05266, 000000
2022-06-17 11:47:15.630430,  351.93314, 2137.05266, 000000
2022-06-17 11:47:15.640029,  351.93326, 2137.05266, 000000
2022-06-17 11:47:15.649629,  351.93338, 2137.05266, 000000
2022-06-17 11:47:15.659229,  351.93338, 2137.05266, 000000
2022-06-17 11:47:15.668829,  351.93445, 2137.05266, 000000
2022-06-17 11:47:15.678429,  351.93445, 2137.05266, 000000
2022-06-17 11:47:15.688029,  351.93457, 2137.05266, 000000
2022-06-17 11:47:15.697629,  351.93445, 2137.05266, 000000
2022-06-17 11:47:15.707229,  351.93422, 2137.05266, 000000
2022-06-17 11:47:15.716829,  351.93422, 2137.05266, 000000
2022-06-17 11:47:15.726429,  351.93457, 2137.05266, 000000
2022-06-17 11:47:15.736029,  351.93422, 2137.05266, 000000
2022-06-17 11:47:15.745629,  351.93433, 2137.05266, 000000
2022-06-17 11:47:15.755229,  351.93433, 2137.05266, 000000
2022-06-17 11:47:15.764829,  351.93433, 2137.05266, 000000
2022-06-17 11:47:15.774429,  351.93445, 2137.05266, 000000
2022-06-17 11:47:15.784029,  351.93433, 2137.05266, 000000
2022-06-17 11:47:15.793629,  351.93410, 2137.05266, 000000
2022-06-17 11:47:15.803229,  351.93433, 2137.05266, 000000
2022-06-17 11:47:15.812829,  351.93398, 2137.05266, 000000
2022-06-17 11:47:15.822429,  351.93386, 2137.05266, 000000
2022-06-17 11:47:15.832029,  351.93338, 2137.05266, 000000
2022-06-17 11:47:15.841629,  351.93314, 2137.05266, 000000
2022-06-17 11:47:15.851229,  351.93314, 2137.05266, 000000
2022-06-17 11:47:15.860829,  351.93314, 2137.05266, 000000
2022-06-17 11:47:15.870429,  351.93314, 2137.05266, 000000
2022-06-17 11:47:15.880029,  351.93326, 2137.05266, 000000
2022-06-17 11:47:15.889629,  351.93243, 2137.05266, 000000
2022-06-17 11:47:15.899229,  351.93243, 2137.05266, 000000
2022-06-17 11:47:15.908829,  351.93279, 2137.05266, 000000
2022-06-17 11:47:15.918429,  351.93279, 2137.05266, 000000
2022-06-17 11:47:15.928029,  351.93279, 2137.05266, 000000
2022-06-17 11:47:15.937629,  351.93243, 2137.05266, 000000
2022-06-17 11:47:15.947229,  351.93219, 2137.05266, 000000
2022-06-17 11:47:15.956829,  351.93243, 2137.05266, 000000
2022-06-17 11:47:15.966429,  351.93219, 2137.05266, 000000
2022-06-17 11:47:15.976029,  351.93219, 2137.05266, 000000
2022-06-17 11:47:15.985629,  351.93195, 2137.05266, 000000
2022-06-17 11:47:15.995229,  351.93219, 2137.05266, 000000
2022-06-17 11:47:16.004829,  351.93279, 2137.05266, 000000
2022-06-17 11:47:16.014429,  351.93314, 2137.05266, 000000
2022-06-17 11:47:16.024029,  351.93314, 2137.05266, 000000
2022-06-17 11:47:16.033629,  351.93314, 2137.05266, 000000
2022-06-17 11:47:16.043229,  351.93290, 2137.05266, 000000
2022-06-17 11:47:16.052829,  351.93314, 2137.05266, 000000
2022-06-17 11:47:16.062429,  351.93290, 2137.05266, 000000
2022-06-17 11:47:16.072029,  351.93279, 2137.05266, 000000
2022-06-17 11:47:16.081629,  351.93267, 2137.05266, 000000
2022-06-17 11:47:16.091228,  351.93279, 2137.05266, 000000
2022-06-17 11:47:16.100829,  351.93279, 2137.05266, 000000
2022-06-17 11:47:16.110429,  351.93338, 2137.05266, 000000
2022-06-17 11:47:16.120028,  351.93338, 2137.05266, 000000
2022-06-17 11:47:16.129629,  351.93338, 2137.05266, 000000
2022-06-17 11:47:16.139229,  351.93338, 2137.05266, 000000
2022-06-17 11:47:16.148829,  351.93338, 2137.05266, 000000
2022-06-17 11:47:16.158428,  351.93338, 2137.05266, 000000
2022-06-17 11:47:16.168029,  351.93338, 2137.05266, 000000
2022-06-17 11:47:16.177629,  351.93338, 2137.05266, 000000
2022-06-17 11:47:16.187228,  351.93338, 2137.05266, 000000
2022-06-17 11:47:16.196828,  351.93338, 2137.05266, 000000
2022-06-17 11:47:16.206429,  351.93338, 2137.05266, 000000
2022-06-17 11:47:16.216028,  351.93338, 2137.05266, 000000
2022-06-17 11:47:16.225628,  351.93362, 2137.05266, 000000
2022-06-17 11:47:16.235229,  351.93362, 2137.05266, 000000
2022-06-17 11:47:16.244829,  351.93362, 2137.05266, 000000
2022-06-17 11:47:16.254428,  351.93386, 2137.05266, 000000
2022-06-17 11:47:16.264029,  351.93362, 2137.05266, 000000
2022-06-17 11:47:16.273628,  351.93326, 2137.05266, 000000
2022-06-17 11:47:16.283228,  351.93326, 2137.05266, 000000
2022-06-17 11:47:16.292829,  351.93326, 2137.05266, 000000
2022-06-17 11:47:16.302428,  351.93219, 2137.05266, 000000
2022-06-17 11:47:16.312029,  351.93314, 2137.05266, 000000
2022-06-17 11:47:16.321628,  351.93314, 2137.05266, 000000
2022-06-17 11:47:16.331228,  351.93314, 2137.05266, 000000
2022-06-17 11:47:16.340828,  351.93314, 2137.05266, 000000
2022-06-17 11:47:16.350429,  351.93314, 2137.05266, 000000
2022-06-17 11:47:16.360028,  351.93314, 2137.05266, 000000
2022-06-17 11:47:16.369628,  351.93314, 2137.05266, 000000
2022-06-17 11:47:16.379228,  351.93314, 2137.05266, 000000
2022-06-17 11:47:16.388828,  351.93314, 2137.05266, 000000
2022-06-17 11:47:16.398428,  351.93314, 2137.05266, 000000
2022-06-17 11:47:16.408028,  351.93314, 2137.05266, 000000
2022-06-17 11:47:16.417628,  351.93314, 2137.05266, 000000
2022-06-17 11:47:16.427228,  351.93314, 2137.05266, 000000
2022-06-17 11:47:16.436828,  351.93302, 2137.05266, 000000
2022-06-17 11:47:16.446428,  351.93302, 2137.05266, 000000
2022-06-17 11:47:16.456028,  351.93302, 2137.05266, 000000
2022-06-17 11:47:16.465628,  351.93302, 2137.05266, 000000
2022-06-17 11:47:16.475228,  351.93302, 2137.05266, 000000
2022-06-17 11:47:16.484828,  351.93314, 2137.05266, 000000
2022-06-17 11:47:16.494428,  351.93314, 2137.05266, 000000
2022-06-17 11:47:16.504028,  351.93410, 2137.05266, 000000
2022-06-17 11:47:16.513628,  351.93410, 2137.05266, 000000
2022-06-17 11:47:16.523228,  351.93374, 2137.05266, 000000
2022-06-17 11:47:16.532828,  351.93374, 2137.05266, 000000
2022-06-17 11:47:16.542428,  351.93374, 2137.05266, 000000
2022-06-17 11:47:16.552028,  351.93374, 2137.05266, 000000
2022-06-17 11:47:16.561628,  351.93374, 2137.05266, 000000
2022-06-17 11:47:16.571228,  351.93374, 2137.05266, 000000
2022-06-17 11:47:16.580828,  351.93302, 2137.05266, 000000
2022-06-17 11:47:16.590428,  351.93279, 2137.05266, 000000
2022-06-17 11:47:16.600028,  351.93279, 2137.05266, 000000
2022-06-17 11:47:16.609628,  351.93255, 2137.05266, 000000
2022-06-17 11:47:16.619228,  351.93255, 2137.05266, 000000
2022-06-17 11:47:16.628828,  351.93255, 2137.05266, 000000
2022-06-17 11:47:16.638428,  351.93255, 2137.05266, 000000
2022-06-17 11:47:16.648028,  351.93243, 2137.05266, 000000
2022-06-17 11:47:16.657628,  351.93231, 2137.05266, 000000
2022-06-17 11:47:16.667228,  351.93219, 2137.05266, 000000
2022-06-17 11:47:16.676828,  351.93171, 2137.05266, 000000
2022-06-17 11:47:16.686428,  351.93171, 2137.05266, 000000
2022-06-17 11:47:16.696028,  351.93195, 2137.05266, 000000
2022-06-17 11:47:16.705628,  351.93171, 2137.05266, 000000
2022-06-17 11:47:16.715228,  351.93171, 2137.05266, 000000
2022-06-17 11:47:16.724828,  351.93171, 2137.05266, 000000
2022-06-17 11:47:16.734428,  351.93171, 2137.05266, 000000
2022-06-17 11:47:16.744028,  351.93171, 2137.05266, 000000
2022-06-17 11:47:16.753628,  351.93171, 2137.05266, 000000
2022-06-17 11:47:16.763227,  351.93171, 2137.05266, 000000
2022-06-17 11:47:16.772828,  351.93243, 2137.05266, 000000
2022-06-17 11:47:16.782428,  351.93255, 2137.05266, 000000
2022-06-17 11:47:16.792027,  351.93255, 2137.05266, 000000
2022-06-17 11:47:16.801627,  351.93267, 2137.05266, 000000
2022-06-17 11:47:16.811228,  351.93267, 2137.05266, 000000
2022-06-17 11:47:16.820827,  351.93267, 2137.05266, 000000
2022-06-17 11:47:16.830427,  351.93255, 2137.05266, 000000
2022-06-17 11:47:16.840027,  351.93255, 2137.05266, 000000
2022-06-17 11:47:16.849627,  351.93255, 2137.05266, 000000
2022-06-17 11:47:16.859227,  351.93279, 2137.05266, 000000
2022-06-17 11:47:16.868827,  351.93279, 2137.05266, 000000
2022-06-17 11:47:16.878427,  351.93279, 2137.05266, 000000
2022-06-17 11:47:16.888027,  351.93279, 2137.05266, 000000
2022-06-17 11:47:16.897627,  351.93326, 2137.05266, 000000
2022-06-17 11:47:16.907227,  351.93386, 2137.05266, 000000
2022-06-17 11:47:16.916827,  351.93386, 2137.05266, 000000
2022-06-17 11:47:16.926427,  351.93410, 2137.05266, 000000
2022-06-17 11:47:16.936027,  351.93398, 2137.05266, 000000
2022-06-17 11:47:16.945627,  351.93410, 2137.05266, 000000
2022-06-17 11:47:16.955227,  351.93410, 2137.05266, 000000
2022-06-17 11:47:16.964827,  351.93410, 2137.05266, 000000
2022-06-17 11:47:16.974427,  351.93410, 2137.05266, 000000
2022-06-17 11:47:16.984027,  351.93410, 2137.05266, 000000
2022-06-17 11:47:16.993627,  351.93422, 2137.05266, 000000
2022-06-17 11:47:17.003227,  351.93422, 2137.05266, 000000
2022-06-17 11:47:17.012827,  351.93410, 2137.05266, 000000
2022-06-17 11:47:17.022427,  351.93410, 2137.05266, 000000
2022-06-17 11:47:17.032027,  351.93398, 2137.05266, 000000
2022-06-17 11:47:17.041627,  351.93398, 2137.05266, 000000
2022-06-17 11:47:17.051227,  351.93398, 2137.05266, 000000
2022-06-17 11:47:17.060827,  351.93386, 2137.05266, 000000
2022-06-17 11:47:17.070427,  351.93386, 2137.05266, 000000
2022-06-17 11:47:17.080027,  351.93386, 2137.05266, 000000
2022-06-17 11:47:17.089627,  351.93386, 2137.05266, 000000
2022-06-17 11:47:17.099227,  351.93374, 2137.05266, 000000
2022-06-17 11:47:17.108827,  351.93326, 2137.05266, 000000
2022-06-17 11:47:17.118427,  351.93326, 2137.05266, 000000
2022-06-17 11:47:17.128027,  351.93326, 2137.05266, 000000
